Product id,Data S2 Name,Group,id,Product_details,Country,Weight,Land Use (m2*year),Arable Land Use (m2*year),Pasture Land Use (m2*year),Biodiversity (sp*yr*10^14),"GHG Emissions (kg CO2eq, IPCC2013 incl CC feedbacks)",Acidification (g SO2eq),Eutrophication (g PO43-eq),Water Use (L),Scarcity Weighted Water Use (L eq),Sys
3,2,0,475,6,48,0.076,0.38,0.38,0.0,6.26,0.99,5.1,1.04,102.76,9772.96,0
3,2,0,476,6,48,0.11,0.77,0.77,0.0,12.51,1.13,5.71,4.28,7.52,256.0,0
3,2,0,477,6,49,0.011000000000000001,0.39,0.39,0.0,0.25,1.09,5.21,1.69,6.96,28.01,0
3,2,0,478,6,49,0.004,0.64,0.64,0.0,0.4,1.15,5.27,1.86,6.96,28.01,0
3,2,0,479,6,49,0.022000000000000002,0.4,0.4,0.0,0.25,1.1,5.26,1.33,6.96,28.01,0
3,2,0,481,130,50,0.001,0.23,0.23,0.0,1.91,1.02,5.59,2.34,7.85,7.3,0
3,2,0,482,130,50,0.001,0.31,0.31,0.0,2.55,1.03,5.72,2.91,7.85,7.3,0
3,2,0,483,130,50,0.001,0.25,0.25,0.0,2.13,1.05,5.71,4.49,6.96,5.71,0
3,2,0,484,130,50,0.0,0.27,0.27,0.0,2.24,1.06,6.0,4.72,6.96,5.71,0
3,2,0,485,130,50,0.001,0.32,0.32,0.0,2.69,1.07,5.78,5.7,6.96,5.71,0
3,2,0,486,130,50,0.001,0.33,0.33,0.0,2.8,1.08,6.4,5.98,6.96,5.71,0
3,2,0,487,130,50,0.0,0.43,0.43,0.0,3.58,1.08,7.67,7.36,6.96,5.71,2
3,2,0,488,130,50,0.0,0.42,0.42,0.0,3.51,1.08,7.77,7.38,6.96,5.71,2
3,2,0,489,105,50,0.0,0.27,0.27,0.0,2.25,1.06,5.64,3.68,6.96,5.71,0
3,2,0,490,105,50,0.0,0.28,0.28,0.0,2.37,1.07,5.68,3.86,6.96,5.71,0
3,2,0,491,105,50,0.0,0.37,0.37,0.0,3.07,1.08,5.75,4.48,6.96,5.71,0
3,2,0,492,105,50,0.0,0.34,0.34,0.0,2.84,1.09,6.03,4.63,6.96,5.71,0
3,2,0,493,105,50,0.0,0.35,0.35,0.0,2.96,1.1,7.11,5.05,6.96,5.71,0
3,2,0,494,105,50,0.0,0.4,0.4,0.0,3.35,1.11,6.63,4.93,6.96,5.71,0
3,2,0,495,105,50,0.0,0.45,0.45,0.0,3.78,1.08,7.0,4.79,6.96,5.71,2
3,2,0,496,105,50,0.0,0.44,0.44,0.0,3.71,1.08,7.02,4.79,6.96,5.71,2
3,2,0,497,105,50,0.0,0.45,0.45,0.0,3.75,1.08,6.93,4.47,6.96,5.71,2
3,2,0,501,130,54,0.024,0.32,0.32,0.0,0.42,1.04,5.36,1.38,6.96,21.8,0
3,2,0,502,130,54,0.001,0.79,0.79,0.0,1.06,1.04,5.24,1.89,6.96,21.8,2
3,2,0,503,96,54,0.066,0.36,0.36,0.0,0.48,1.03,5.57,1.4,6.96,21.8,0
3,2,0,504,96,54,0.001,0.94,0.94,0.0,1.27,1.05,5.37,2.2,6.96,21.8,2
4,22,5,510,65,8,0.48,3.0,3.0,0.0,2.04,0.88,7.93,9.83,2.16,20.88,0
4,22,5,511,65,18,0.084,2.65,2.65,0.0,1.15,1.09,8.45,25.38,1.9,3.27,0
4,22,5,515,65,41,0.015,3.64,3.64,0.0,1.67,2.78,9.06,7.4,0.0,0.0,0
4,22,5,516,65,41,0.015,2.82,2.82,0.0,1.2,2.03,9.33,5.24,0.0,0.0,0
4,22,5,517,65,45,0.01,9.58,9.58,0.0,151.23,1.81,16.82,5.85,1278.08,44509.01,0
4,22,5,518,65,49,0.016,3.08,3.08,0.0,4.39,1.35,4.77,6.8,0.0,0.0,0
4,22,5,519,65,49,0.051,5.45,5.45,0.0,3.41,1.87,5.12,7.99,0.0,0.0,0
4,22,5,520,65,49,0.047,3.33,3.33,0.0,2.08,1.41,5.01,3.4,0.0,0.0,0
4,22,5,524,65,55,0.075,7.21,7.21,0.0,49.83,4.26,18.28,11.12,1791.1,105303.87,0
5,34,5,530,88,10,0.006999999999999999,1.46,1.46,0.0,6.82,5.04,71.86,26.44,998.37,169.78,0
5,34,5,531,88,10,0.027999999999999997,2.24,2.24,0.0,21.78,6.23,18.05,22.86,2200.64,841.26,0
5,34,5,532,88,10,0.040999999999999995,5.78,5.78,0.0,9.5,5.0,32.19,14.7,2453.03,4416.29,0
5,34,5,533,88,10,0.006999999999999999,1.66,1.66,0.0,7.75,3.73,19.12,11.12,1572.34,55648.04,0
5,34,5,534,88,10,0.027999999999999997,2.34,2.34,0.0,8.23,4.25,17.89,11.15,1659.64,8267.16,0
5,34,5,535,88,10,0.019,2.83,2.83,0.0,27.52,6.43,31.01,35.3,2733.39,3792.79,0
5,34,5,537,88,10,0.006,1.49,1.49,0.0,14.48,3.9,12.94,5.87,1644.48,671.97,0
5,34,5,538,88,10,0.006,1.45,1.45,0.0,14.04,5.71,12.81,7.47,1594.5,651.54,0
5,34,5,539,88,10,0.006,1.41,1.41,0.0,13.67,4.44,12.37,10.59,1552.26,634.28,0
5,34,5,541,88,10,0.006999999999999999,1.32,1.32,0.0,6.18,2.56,26.35,6.7,1879.09,32929.54,0
5,34,5,542,88,10,0.006999999999999999,1.33,1.33,0.0,6.24,2.49,26.96,7.01,1879.09,32929.54,0
5,34,5,543,88,10,0.016,1.85,1.85,0.0,8.64,3.51,29.83,34.68,1879.09,319.56,0
5,34,5,544,88,10,0.016,1.53,1.53,0.0,7.13,2.77,22.91,31.67,1879.09,319.56,0
5,34,5,545,88,10,0.004,2.73,2.73,0.0,12.77,2.6,21.12,36.7,1879.09,319.56,0
5,34,5,546,88,25,0.049,2.4,2.4,0.0,35.78,8.44,23.86,6.52,3032.1,5927.58,0
5,34,5,549,88,25,0.09699999999999999,1.1,1.1,0.0,13.36,1.14,17.08,8.05,2738.64,37851.22,0
5,34,5,550,88,25,0.11,1.13,1.13,0.0,13.32,1.47,10.09,9.27,303.9,1163.51,0
5,34,5,551,88,25,0.0,1.88,1.88,0.0,3.5,1.44,14.68,5.41,2991.49,165977.68,0
5,34,5,552,88,25,0.076,1.65,1.65,0.0,3.06,1.78,13.39,5.06,2990.22,165907.42,0
5,34,5,553,88,25,0.021,1.58,1.58,0.0,2.93,2.11,17.6,4.79,10089.24,832397.39,0
5,34,5,554,88,25,0.001,1.51,1.51,0.0,2.8,1.97,16.86,4.22,9857.22,813254.26,0
5,34,5,555,88,25,0.001,1.74,1.74,0.0,3.23,1.73,18.87,4.83,8882.9,732870.24,0
5,34,5,556,88,25,0.001,1.56,1.56,0.0,2.91,1.74,16.98,4.24,9609.66,792830.26,0
5,34,5,557,88,25,0.001,1.63,1.63,0.0,3.03,1.83,17.55,4.39,9482.97,782377.73,0
5,34,5,558,88,27,0.004,2.57,2.57,0.0,39.12,3.12,26.47,8.94,4058.85,378380.11,0
5,34,5,559,88,27,0.002,4.89,4.89,0.0,74.41,3.41,20.99,3.17,3855.97,349615.4,0
5,34,5,560,88,27,0.003,6.21,6.21,0.0,94.34,4.85,28.57,4.13,7250.25,657369.47,0
5,34,5,561,58,30,0.001,2.62,2.62,0.0,8.6,1.66,15.82,8.19,7963.05,22993.63,0
5,34,5,562,58,30,0.001,2.16,2.16,0.0,7.1,1.13,8.56,7.52,6577.48,18992.74,0
5,34,5,563,88,30,0.001,2.82,2.82,0.0,9.25,4.43,10.32,8.35,5757.14,16623.98,0
5,34,5,564,88,30,0.0,3.86,3.86,0.0,12.67,5.04,12.15,7.52,5814.71,16790.22,2
5,34,5,565,88,31,0.002,7.1,7.1,0.0,14.3,3.58,9.01,3.65,1442.72,601.93,0
5,34,5,566,88,31,0.002,7.03,7.03,0.0,14.15,2.82,8.7,3.2,1442.72,601.93,0
5,34,5,567,88,31,0.002,6.85,6.85,0.0,13.8,3.52,8.79,3.53,1442.72,601.93,0
5,34,5,570,88,31,0.004,3.93,3.93,0.0,7.92,3.56,16.93,10.06,1554.83,575.15,0
5,34,5,571,88,31,0.0,3.86,3.86,0.0,7.77,3.28,27.23,10.45,1553.49,574.65,0
5,34,5,572,88,31,0.0,5.06,5.06,0.0,10.2,4.17,32.38,13.67,1552.67,574.35,2
5,34,5,582,51,51,0.081,3.14,3.14,0.0,78.84,9.33,61.72,138.45,7.73,60.15,0
5,34,5,583,51,51,0.028999999999999998,6.08,6.08,0.0,102.76,3.69,9.86,3.33,0.0,0.0,0
5,34,5,584,51,51,0.027999999999999997,6.8,6.8,0.0,115.0,3.72,9.0,3.35,0.0,0.0,0
5,34,5,585,51,51,0.057,7.46,7.46,0.0,126.05,7.67,71.7,137.75,0.25,1.58,0
5,34,5,586,51,51,0.015,6.75,6.75,0.0,114.04,13.53,71.7,137.75,657.0,4241.69,0
5,34,5,587,51,51,0.008,8.09,8.09,0.0,136.82,14.39,88.87,172.1,6475.77,41808.19,0
5,34,5,588,88,55,0.01,2.16,2.16,0.0,38.43,2.63,5.86,2.09,2711.87,192406.59,0
5,34,5,589,88,56,0.11,1.0,1.0,0.0,29.4,4.2,11.21,3.45,707.58,4568.21,0
6,31,5,591,81,1,0.003,0.31,0.31,0.0,3.06,0.46,4.0,1.84,163.5,340.71,0
6,31,5,592,81,1,0.001,0.44,0.44,0.0,1.91,0.38,3.37,1.02,228.94,20015.1,0
6,31,5,593,81,1,0.001,0.55,0.55,0.0,6.7,0.49,4.03,1.11,149.15,917.6,0
6,31,5,613,81,9,0.0,0.3,0.3,0.0,2.1,0.24,2.55,2.12,39.53,27.47,0
6,31,5,614,81,9,0.0,0.49,0.49,0.0,3.4,0.27,2.67,2.96,64.12,44.56,0
6,31,5,615,81,10,0.13,1.17,1.17,0.0,8.88,0.52,3.54,4.46,1.68,76.72,0
6,31,5,618,110,10,0.083,0.71,0.71,0.0,3.32,0.1,2.47,0.65,93.9,8953.45,0
6,31,5,619,110,10,0.083,0.71,0.71,0.0,3.32,0.1,2.47,0.63,91.14,8690.09,0
6,31,5,620,81,14,0.0,1.12,1.12,0.0,30.3,0.43,4.51,1.0,291.28,14528.53,0
6,31,5,627,81,19,0.011000000000000001,0.47,0.47,0.0,2.18,0.33,3.57,1.14,22.34,185.19,0
6,31,5,628,81,19,0.011000000000000001,0.55,0.55,0.0,2.56,0.35,3.73,1.31,28.19,233.69,0
6,31,5,629,81,19,0.011000000000000001,0.34,0.34,0.0,1.58,0.34,2.85,0.96,0.0,0.0,0
6,31,5,630,81,20,0.018000000000000002,0.43,0.43,0.0,0.83,0.45,4.01,3.67,5.18,8.35,0
6,31,5,631,81,20,0.018000000000000002,0.35,0.35,0.0,0.6,0.42,2.86,0.81,0.0,0.0,0
6,31,5,632,81,20,0.001,0.63,0.63,0.0,1.09,0.23,4.3,1.55,0.0,0.0,2
6,31,5,633,81,25,0.18,0.44,0.44,0.0,8.52,0.58,4.28,6.16,2.62,78.32,0
6,31,5,634,81,27,0.001,0.61,0.61,0.0,6.1,0.55,8.35,2.65,364.45,27992.83,0
6,31,5,635,81,27,0.0,1.22,1.22,0.0,4.28,0.66,10.93,3.48,638.87,40554.0,0
6,31,5,636,81,27,0.0,1.07,1.07,0.0,3.73,0.51,8.44,2.64,460.28,29217.44,0
6,31,5,637,81,27,0.0,0.82,0.82,0.0,2.88,0.44,7.09,2.11,238.53,15140.96,0
6,31,5,638,81,27,0.0,1.35,1.35,0.0,4.72,0.55,9.71,3.04,405.54,25742.84,0
6,31,5,639,81,27,0.0,1.07,1.07,0.0,3.75,0.44,7.5,2.25,328.35,20842.52,0
6,31,5,640,81,27,0.0,0.91,0.91,0.0,3.21,0.4,6.57,1.91,273.23,17344.15,0
6,31,5,641,81,29,0.001,0.39,0.39,0.0,8.58,0.56,8.71,2.41,131.25,10968.47,0
6,31,5,642,81,29,0.001,0.53,0.53,0.0,11.79,0.61,9.06,4.05,121.78,10174.72,0
6,31,5,644,81,31,0.004,0.42,0.42,0.0,1.16,0.34,3.14,2.25,0.0,0.0,0
6,31,5,645,110,31,0.003,1.21,1.21,0.0,9.17,0.76,9.88,1.37,0.0,0.0,0
6,31,5,647,81,38,0.008,0.4,0.4,0.0,0.74,0.6,4.73,4.18,12.34,18.62,0
6,31,5,652,81,48,0.008,0.47,0.47,0.0,1.26,0.33,3.62,2.19,120.91,10881.05,0
6,31,5,656,81,44,0.076,1.19,1.19,0.0,2.98,0.7,5.21,2.04,0.0,0.0,0
6,31,5,659,81,46,0.13,1.66,1.66,0.0,1.06,0.38,3.51,4.45,0.96,19.1,0
6,31,5,660,81,49,0.0,1.38,1.38,0.0,1.5,0.44,2.06,2.56,0.0,0.0,2
6,31,5,662,81,50,0.001,0.42,0.42,0.0,4.06,0.32,3.09,2.81,1.28,2.27,0
6,31,5,663,81,50,0.0,0.68,0.68,0.0,6.53,0.39,5.96,12.06,0.0,0.0,0
6,31,5,664,81,50,0.001,0.42,0.42,0.0,4.08,0.39,4.6,4.95,0.0,0.0,0
6,31,5,665,81,50,0.0,0.51,0.51,0.0,4.92,0.42,5.35,6.88,0.0,0.0,0
6,31,5,666,81,50,0.0,0.72,0.72,0.0,6.95,0.42,5.44,8.14,0.0,0.0,2
6,31,5,667,81,50,0.0,0.66,0.66,0.0,6.41,0.41,5.56,7.99,0.0,0.0,2
6,31,5,668,81,53,0.18,1.16,1.16,0.0,3.07,0.46,3.45,4.89,0.89,26.5,0
6,31,5,670,81,54,0.006999999999999999,0.34,0.34,0.0,0.52,0.42,2.49,0.94,42.58,196.19,0
6,31,5,671,81,54,0.006999999999999999,0.28,0.28,0.0,0.42,0.35,2.32,0.73,21.32,96.64,0
6,31,5,672,81,54,0.006999999999999999,0.58,0.58,0.0,0.86,0.32,2.37,2.58,31.44,143.27,0
6,31,5,673,81,54,0.0,0.69,0.69,0.0,1.03,0.37,2.72,1.78,5.95,27.42,2
6,31,5,674,81,54,0.0,1.36,1.36,0.0,2.02,0.38,2.65,3.09,42.35,195.17,2
6,31,5,675,81,54,0.0,0.72,0.72,0.0,1.06,0.31,2.45,1.54,5.13,23.65,2
7,9,5,723,23,51,0.5,0.97,0.97,0.0,27.01,0.33,2.8,0.49,0.0,0.0,0
7,9,5,724,23,51,0.5,0.9,0.9,0.0,16.85,0.3,3.06,0.83,0.0,0.0,0
8,8,7,733,102,0,0.009000000000000001,1.7,1.7,0.0,67.98,2.38,21.74,9.19,8.14,39.96,0
8,8,7,734,102,0,0.021,1.5,1.5,0.0,60.09,2.36,21.59,9.08,8.14,39.96,0
8,8,7,735,102,0,0.021,1.26,1.26,0.0,50.43,2.3,21.33,9.1,8.14,39.96,0
8,8,7,736,102,1,0.021,1.98,1.98,0.0,21.49,1.04,5.74,3.86,322.99,10489.29,0
8,8,7,737,102,1,0.021,1.84,1.84,0.0,19.95,0.85,5.12,3.23,300.09,9745.66,0
8,8,7,738,102,1,0.021,1.81,1.81,0.0,19.63,0.88,5.16,3.17,296.06,9614.69,0
8,8,7,743,102,6,0.17,1.53,1.53,0.0,107.92,0.55,7.88,4.03,8.14,15.3,0
8,8,7,746,102,25,0.16,2.66,2.66,0.0,37.1,1.12,30.49,26.2,2519.72,34890.79,0
8,8,7,747,102,25,0.14,1.25,1.25,0.0,10.84,0.94,24.2,41.67,3567.12,13739.61,0
8,8,7,749,102,31,0.001,2.39,2.39,0.0,425.32,3.07,34.9,10.2,8.98,8.52,0
8,8,7,752,102,34,0.005,3.37,3.37,0.0,0.0,0.78,5.46,2.48,680.83,528.93,0
8,8,7,753,102,35,0.009000000000000001,1.45,1.45,0.0,191.62,2.45,18.18,133.73,820.55,1453.7,0
8,8,7,754,102,35,0.013000000000000001,1.3,1.3,0.0,172.71,2.08,16.74,13.81,623.96,1141.63,0
8,8,7,755,102,35,0.025,1.65,1.65,0.0,209.02,2.56,16.11,8.98,994.22,6530.32,0
8,8,7,756,102,35,0.026000000000000002,1.65,1.65,0.0,97.95,2.43,16.33,7.27,1174.22,4572.65,0
8,8,7,760,102,47,0.008,0.79,0.79,0.0,14.5,1.9,19.03,25.47,767.87,1291.92,0
8,8,7,774,104,6,0.14,2.12,2.12,0.0,136.76,5.19,18.49,8.92,8.14,15.3,0
8,8,7,776,104,25,0.16,2.72,2.72,0.0,37.98,1.9,21.5,15.11,1073.31,14899.65,0
8,8,7,780,104,31,0.001,2.08,2.08,0.0,370.56,2.23,18.71,8.76,8.98,8.52,0
8,8,7,781,104,31,0.001,2.15,2.15,0.0,382.25,2.37,19.61,9.05,8.98,8.52,0
8,8,7,782,104,31,0.0,1.55,1.55,0.0,275.63,2.08,17.07,7.91,8.98,8.52,0
9,3,7,787,102,20,0.076,1.26,1.26,0.0,1.96,1.61,9.89,3.69,12.1,15.02,0
9,3,7,788,102,20,0.076,1.46,1.46,0.0,2.27,1.66,12.32,4.81,12.1,15.02,0
9,3,7,789,102,20,0.076,1.37,1.37,0.0,2.12,1.6,14.98,4.76,12.1,15.02,0
9,3,7,793,102,49,0.09,1.36,1.36,0.0,2.12,1.61,4.41,2.11,12.1,48.7,0
9,3,7,795,103,19,0.25,1.31,1.31,0.0,5.2,1.54,11.13,3.0,23.13,119.49,0
9,3,7,796,103,19,0.25,1.77,1.77,0.0,7.04,2.13,11.65,4.76,12.1,28.0,0
9,3,7,797,103,27,0.071,1.28,1.28,0.0,11.58,1.97,20.56,16.58,1703.43,78703.27,0
9,3,7,798,103,27,0.071,1.35,1.35,0.0,20.84,2.71,17.35,5.04,1900.06,87128.55,0
9,3,7,801,103,31,0.001,4.5,4.5,0.0,32.62,3.46,68.59,8.43,12.36,11.72,0
9,3,7,804,103,50,0.019,1.18,1.18,0.0,10.96,1.77,13.56,6.48,12.1,9.93,0
9,3,7,807,103,54,0.006,1.55,1.55,0.0,2.31,1.72,8.68,2.21,92.55,408.63,0
10,26,4,822,28,1,0.028999999999999998,15.68,15.68,0.0,161.93,0.67,5.75,1.31,0.0,0.0,0
10,26,4,824,28,1,0.002,10.18,10.18,0.0,83.34,0.87,5.91,3.23,0.0,0.0,0
10,26,4,826,59,4,0.0,10.46,10.46,0.0,16.18,1.19,5.41,10.34,0.0,0.0,0
10,26,4,833,42,19,0.003,4.79,4.79,0.0,7.3,2.03,5.75,8.01,0.0,0.0,2
10,26,4,834,42,19,0.006,2.38,2.38,0.0,7.95,1.3,5.01,5.61,0.0,0.0,0
10,26,4,835,97,19,0.006,2.38,2.38,0.0,7.95,1.3,4.99,5.6,0.0,0.0,0
10,26,4,836,42,19,0.006,2.97,2.97,0.0,9.93,0.86,4.18,9.85,23.81,197.35,0
10,26,4,840,89,22,0.002,4.26,4.26,0.0,60.58,1.13,18.41,3.15,2245.6,108302.01,0
10,26,4,841,89,22,0.002,4.42,4.42,0.0,62.83,0.99,6.79,1.12,2327.02,112228.63,0
10,26,4,842,89,22,0.002,3.82,3.82,0.0,54.2,1.17,22.0,3.61,2515.6,121323.35,2
10,26,4,843,89,22,0.002,10.38,10.38,0.0,147.51,1.5,21.77,3.71,2734.46,131879.02,0
10,26,4,844,89,22,0.002,4.87,4.87,0.0,69.24,1.0,6.24,0.84,2567.05,123804.8,0
10,26,4,845,89,22,0.002,7.86,7.86,0.0,111.6,1.53,33.77,5.36,2858.47,137859.87,2
10,26,4,846,89,22,0.002,4.12,4.12,0.0,58.49,0.93,4.65,0.78,2163.27,104331.24,0
10,26,4,850,56,27,0.17,41.72,41.72,0.0,653.67,3.93,33.13,48.94,0.0,0.0,0
10,26,4,857,43,50,0.0,2.75,2.75,0.0,21.77,1.55,6.39,9.31,0.0,0.0,0
10,26,4,858,43,50,0.0,3.15,3.15,0.0,24.94,1.81,16.09,21.78,0.0,0.0,2
10,26,4,861,43,54,0.008,3.72,3.72,0.0,4.65,1.08,5.7,6.95,0.0,0.0,0
10,26,4,862,43,54,0.0,4.11,4.11,0.0,5.14,1.16,5.01,6.62,0.0,0.0,2
11,29,4,867,78,4,0.003,9.54,9.54,0.0,14.76,0.92,3.92,8.93,0.0,0.0,0
11,29,4,872,98,19,0.02,2.11,2.11,0.0,3.23,0.54,3.77,2.63,188.0,773.57,0
11,29,4,873,98,19,0.02,2.24,2.24,0.0,3.42,0.56,3.92,2.78,199.7,821.71,0
11,29,4,874,98,19,0.009000000000000001,2.03,2.03,0.0,2.71,0.49,4.0,4.31,0.0,0.0,0
11,29,4,875,98,19,0.009000000000000001,2.84,2.84,0.0,3.79,0.53,4.06,12.82,0.0,0.0,0
11,29,4,876,98,19,0.003,2.5,2.5,0.0,3.34,0.55,3.9,3.74,0.0,0.0,0
11,29,4,877,133,19,0.02,2.28,2.28,0.0,3.48,0.45,3.47,8.18,111.61,459.25,0
11,29,4,878,133,19,0.02,2.46,2.46,0.0,3.77,0.47,3.62,8.99,120.99,497.86,0
11,29,4,879,133,19,0.009000000000000001,2.86,2.86,0.0,3.82,0.55,4.09,15.7,0.0,0.0,0
11,29,4,880,78,19,0.051,3.51,3.51,0.0,11.78,0.58,4.35,6.71,18.84,156.13,0
11,29,4,881,78,19,0.051,2.95,2.95,0.0,9.89,0.54,4.07,5.62,23.5,194.79,0
11,29,4,882,78,19,0.034,3.27,3.27,0.0,5.0,0.66,3.26,8.44,0.0,0.0,0
11,29,4,883,78,19,0.034,1.81,1.81,0.0,2.78,0.52,3.11,4.27,0.0,0.0,0
11,29,4,884,78,19,0.003,2.81,2.81,0.0,3.75,1.03,3.84,14.44,1.83,2.44,0
11,29,4,885,78,19,0.051,3.03,3.03,0.0,10.17,0.63,3.24,9.46,24.2,200.57,0
11,29,4,886,78,19,0.051,2.48,2.48,0.0,8.33,0.99,3.85,7.61,0.0,0.0,0
11,29,4,888,78,20,0.015,2.83,2.83,0.0,3.98,1.22,4.18,6.57,1.88,4.56,0
11,29,4,892,78,45,0.087,14.71,14.71,0.0,228.25,1.7,5.68,1.8,4050.65,302949.74,0
11,29,4,893,78,48,0.27,10.68,10.68,0.0,170.8,1.6,6.06,33.64,1.58,103.0,0
11,29,4,894,78,49,0.009000000000000001,5.48,5.48,0.0,3.19,1.38,3.81,9.38,0.0,0.0,0
11,29,4,895,78,49,0.004,5.73,5.73,0.0,3.34,1.41,3.41,7.42,0.0,0.0,0
11,29,4,896,78,49,0.013999999999999999,4.33,4.33,0.0,2.53,1.14,3.47,6.14,0.0,0.0,0
11,29,4,897,78,50,0.006999999999999999,2.77,2.77,0.0,21.93,1.25,5.99,9.96,0.0,0.0,0
11,29,4,898,78,50,0.001,3.63,3.63,0.0,28.76,1.51,16.41,24.64,0.0,0.0,2
12,21,4,899,0,1,0.034,7.41,7.41,0.0,32.62,2.95,52.34,40.04,9107.22,247325.18,0
12,21,4,900,22,6,0.035,14.73,14.73,0.0,214.07,10.87,95.06,29.93,7.23,25.9,0
12,21,4,901,22,6,0.035,46.01,46.01,0.0,668.73,23.68,19.86,16.18,22.59,202.99,0
12,21,4,902,0,10,0.027000000000000003,6.99,6.99,0.0,57.88,1.68,22.96,9.52,1089.59,49610.27,0
12,21,4,903,79,22,0.004,9.48,9.48,0.0,394.81,3.57,18.65,7.13,4417.94,344554.83,0
12,21,4,906,0,27,0.052000000000000005,15.02,15.02,0.0,297.5,8.13,119.18,43.16,8609.89,645551.88,0
12,21,4,907,48,30,0.043,12.56,12.56,0.0,496.04,3.05,40.52,47.17,1717.32,43497.29,0
12,21,4,908,25,45,0.004,29.36,29.36,0.0,1519.68,3.52,11.52,5.34,0.0,0.0,0
12,21,4,909,25,45,0.004,24.7,24.7,0.0,1278.42,2.1,10.93,6.27,0.0,0.0,0
12,21,4,917,0,55,0.12,5.6,5.6,0.0,34.3,3.74,33.71,11.16,8280.95,302154.13,0
13,17,4,922,76,0,0.2,7.03,7.03,0.0,46.76,6.18,10.7,8.17,748.49,15394.46,0
13,17,4,924,76,1,0.002,6.1,6.1,0.0,63.67,1.89,11.71,6.47,0.0,0.0,0
13,17,4,927,76,10,0.14,5.65,5.65,0.0,35.1,1.31,10.1,5.75,831.71,37868.44,0
13,17,4,930,76,10,0.14,4.6,4.6,0.0,17.48,3.59,57.03,19.01,880.9,83995.08,0
13,17,4,931,76,10,0.14,7.12,7.12,0.0,27.08,3.37,55.64,18.49,852.46,81282.88,0
13,17,4,932,76,25,0.34,15.38,15.38,0.0,220.09,3.62,27.56,19.67,6524.68,195134.86,0
13,17,4,934,76,27,0.0,5.64,5.64,0.0,88.93,1.32,14.47,5.32,0.0,0.0,0
13,17,4,935,76,27,0.0,5.18,5.18,0.0,81.59,1.28,13.22,5.09,0.0,0.0,0
13,17,4,936,76,27,0.0,5.09,5.09,0.0,80.22,1.3,12.82,5.17,0.0,0.0,0
13,17,4,937,76,55,0.022000000000000002,10.27,10.27,0.0,12.79,1.96,13.73,8.65,0.0,0.0,0
13,17,4,938,76,55,0.012,7.1,7.1,0.0,8.84,1.75,12.97,7.75,838.46,966.5,0
13,17,4,939,76,55,0.005,10.27,10.27,0.0,12.79,1.94,13.1,5.99,0.0,0.0,0
13,17,4,940,76,55,0.003,7.1,7.1,0.0,8.84,1.75,12.36,5.28,838.46,966.5,0
14,37,2,948,95,0,0.2,0.6,0.6,0.0,5.23,1.07,3.18,0.52,1.27,6.25,0
14,37,2,958,95,6,0.047,0.28,0.28,0.0,5.38,1.28,3.84,1.46,1.27,2.39,0
14,37,2,959,95,6,0.038,0.31,0.31,0.0,3.96,1.25,3.46,1.48,1.27,2.39,0
14,37,2,963,95,6,0.012,0.35,0.35,0.0,21.8,1.27,3.23,1.45,1.27,2.39,0
14,37,2,964,95,6,0.038,0.58,0.58,0.0,7.33,0.74,3.26,1.53,1.27,2.39,0
14,37,2,965,95,6,0.045,0.28,0.28,0.0,5.29,0.92,3.36,0.56,1.27,2.39,0
14,37,2,967,95,6,0.17,0.37,0.37,0.0,4.62,0.76,3.74,1.48,1.27,2.39,0
14,37,2,968,95,6,0.091,0.34,0.34,0.0,6.61,0.84,3.99,1.45,1.27,2.39,0
14,37,2,969,95,6,0.066,0.45,0.45,0.0,8.56,1.4,3.34,1.11,1.27,2.39,0
14,37,2,970,95,6,0.047,0.39,0.39,0.0,7.29,1.29,3.26,1.07,1.27,2.39,0
14,37,2,971,95,6,0.045,0.29,0.29,0.0,5.5,1.14,3.23,1.05,1.27,2.39,0
14,37,2,983,95,10,0.032,0.78,0.78,0.0,1.2,0.72,3.62,0.67,93.13,242.61,0
14,37,2,984,95,10,0.005,0.88,0.88,0.0,1.35,0.72,4.02,0.59,93.27,242.93,2
14,37,2,1000,95,27,0.0,0.36,0.36,0.0,5.69,0.82,4.78,1.32,209.08,19424.66,0
14,37,2,1001,95,27,0.0,0.34,0.34,0.0,5.28,0.8,3.95,1.1,176.48,16385.33,0
14,37,2,1002,95,27,0.0,0.35,0.35,0.0,5.48,0.79,3.95,1.09,169.08,15695.97,0
14,37,2,1003,95,27,0.001,0.35,0.35,0.0,5.49,0.75,4.55,1.31,190.41,17684.37,0
14,37,2,1020,95,50,0.0,0.51,0.51,0.0,4.01,0.86,4.03,4.2,1.22,1.0,0
14,37,2,1021,95,50,0.0,0.54,0.54,0.0,4.26,0.83,3.75,4.28,1.22,1.0,2
14,37,2,1023,95,51,0.002,1.26,1.26,0.0,20.98,0.73,3.71,1.07,1.27,6.93,0
14,37,2,1033,95,55,0.11,0.72,0.72,0.0,2.34,0.76,3.38,1.27,1.22,11.61,0
14,37,2,1036,95,55,0.049,0.92,0.92,0.0,3.02,0.75,3.45,1.72,1.22,11.61,0
14,37,2,1037,95,55,0.001,0.93,0.93,0.0,3.05,0.77,3.3,1.71,1.22,11.61,2
15,39,4,1043,95,0,0.2,3.25,3.25,0.0,28.1,3.65,8.83,2.93,6.61,32.44,0
15,39,4,1053,95,6,0.047,1.53,1.53,0.0,28.9,4.78,12.37,7.98,6.61,12.43,0
